lineage,display_name,step,loss,global_max_loss,grad_norm,tps_per_gpu,total_tps,mfu,n_tokens_seen,lr,value_precision,is_interpolated
te_f0l4_seed42,TE F0L4,25100,2.482907772064209,2.7833948135375977,0.051923397928476334,19250.52593846362,616007.6875,49.550383128747214,105279127552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25110,2.491705894470215,3.0244648456573486,0.05381571501493454,19325.70132685121,618412.5625,49.74388274056897,105321070592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25120,2.4587607383728027,2.81390643119812,0.04812021553516388,19336.22481913767,618751.125,49.77096995243599,105363013632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25130,2.4667725563049316,2.8155901432037354,0.07531307637691498,18843.105266822044,602972.8125,48.501692280562374,105404956672.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25140,2.464639663696289,2.785414695739746,0.05674241483211517,18734.071057134144,599483,48.22104089049408,105446899712.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25150,2.4684648513793945,2.9392731189727783,0.043771613389253616,18675.463553694462,597607.0625,48.070186609476586,105488842752.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25160,2.469604969024658,2.806675910949707,0.050287146121263504,19316.124546529725,618109.25,49.7192323421546,105530785792.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25170,2.4281017780303955,2.809269905090332,0.07468867301940918,18684.439220127133,597894.75,48.09328975543718,105572728832.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25180,2.429250478744507,2.8516104221343994,0.05247509479522705,19324.33884448087,618371.125,49.74037574425768,105614671872.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25190,2.447653293609619,2.8347558975219727,0.06832659244537354,19319.37639800359,618212.75,49.72760252834706,105656614912.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25200,2.4557619094848633,2.799412488937378,0.0703585222363472,18533.712993111236,593072.8125,47.705324132053065,105698557952.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25210,2.4957923889160156,2.8314461708068848,0.058235008269548416,18832.950516854176,602647,48.47555420240841,105740500992.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25220,2.4531073570251465,2.7969346046447754,0.05033671110868454,19312.37576883793,617987.8125,49.709583080026036,105782444032.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25230,2.445289134979248,2.818645477294922,0.04606371745467186,18895.046411604966,604633.8125,48.635387517376515,105824387072.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25240,2.4260969161987305,2.816011667251587,0.07560048252344131,18737.15089748494,599581.625,48.22896832426109,105866330112.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25250,2.473294496536255,2.786674737930298,0.05631118267774582,18522.193022406733,592703.6875,47.67567200909992,105908273152.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25260,2.416652202606201,2.8103339672088623,0.05712928622961044,19307.537103673978,617834.125,49.69712847418971,105950216192.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25270,2.462829113006592,2.877439022064209,0.05518738180398941,18660.85031522163,597140.3125,48.03257249091197,105992159232.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25280,2.4343154430389404,2.8338003158569336,0.05239326134324074,18624.832216017643,595988,47.9398627841314,106034102272.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25290,2.41471004486084,2.704819440841675,0.04821951687335968,19305.095162160094,617755.5625,49.69084297643356,106076045312.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25300,2.4614315032958984,2.8564367294311523,0.05208025500178337,19263.728851895616,616431.875,49.584367105136344,106117988352.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25310,2.441394329071045,2.9303956031799316,0.06173110753297806,19301.24222405294,617630.875,49.68092560794238,106159931392.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25320,2.4539988040924072,2.959507465362549,0.06206008046865463,18648.765651889156,596752.8125,48.001466862940035,106201874432.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25330,2.409670114517212,2.8094985485076904,0.0612231083214283,19319.75701671175,618224.8125,49.72858223159649,106243817472.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25340,2.4474291801452637,2.837189197540283,0.04979315400123596,19302.51953647009,617672.875,49.68421337887638,106285760512.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25350,2.471414089202881,2.7591536045074463,0.05703059956431389,19275.369836649308,616804.9375,49.614330715293555,106327703552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25360,2.4946694374084473,3.09737491607666,0.054560933262109756,19312.554982449332,617994.4375,49.71004437148037,106369646592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25370,2.4394164085388184,2.7717251777648926,0.062354926019907,19309.903337522173,617908.5,49.70321910226528,106411589632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25380,2.4636762142181396,2.810093879699707,0.10309820622205734,19324.531395835966,618377.25,49.74087136673821,106453532672.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25390,2.4117960929870605,2.768155813217163,0.05028150975704193,18460.149156394724,590717.4375,47.515972614833444,106495475712.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25400,2.4547371864318848,2.8888938426971436,0.0522724948823452,19269.057941928888,616601.875,49.59808405259639,106537418752.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25410,2.4718587398529053,2.965127944946289,0.05768251791596413,18455.71067361854,590576.5,47.50454806867958,106579361792.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25420,2.448413372039795,2.844064950942993,0.05546362325549126,19298.946819749028,617559.25,49.675017293382155,106621304832.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25430,2.412177562713623,2.8667523860931396,0.051514264196157455,19295.27770329365,617442.125,49.66557307732856,106663247872.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25440,2.4582571983337402,2.8930978775024414,0.07245834171772003,18586.617278351,594764.125,47.84149846885626,106705190912.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25450,2.470341682434082,2.9651050567626953,0.06358501315116882,19282.575429914115,617034.5,49.63287773619482,106747133952.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25460,2.4997220039367676,2.87160325050354,0.05492066219449043,19303.29469424085,617697.0625,49.68620861602726,106789076992.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25470,2.419904947280884,2.791499614715576,0.06697957217693329,19297.280831145436,617505.0625,49.670729079446595,106831020032.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25480,2.437696933746338,2.7873029708862305,0.04514636844396591,19305.104561589473,617755.5625,49.69086717033498,106872963072.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25490,2.4585623741149902,3.376325845718384,0.049411047250032425,19323.00869888184,618329.125,49.73695198200518,106914906112.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25500,2.454298973083496,2.8550868034362793,0.04860983416438103,19284.86636013641,617108.25,49.638774534578346,106956849152.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25510,2.4868927001953125,2.894298553466797,0.04226560518145561,19307.032668742922,617817.375,49.6958300710096,106998792192.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25520,2.4582619667053223,2.852947235107422,0.04836680740118027,18858.902359371656,603478.375,48.542353610577756,107040735232.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25530,2.43526554107666,2.790087938308716,0.04723883420228958,18765.784613401138,600497.8125,48.302670808992296,107082678272.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25540,2.453666925430298,2.917560577392578,0.04979633167386055,19316.207970634325,618111.125,49.719447073760286,107124621312.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25550,2.4466702938079834,2.7555761337280273,0.04892457649111748,18415.132850243885,589276.9375,47.40010174335983,107166564352.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25560,2.4653701782226562,3.0413990020751953,0.06264696270227432,19324.581324554725,618379.375,49.74099988203964,107208507392.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25570,2.5000553131103516,3.5338363647460938,0.050460539758205414,19308.545696849713,617865.8125,49.699724568365966,107250450432.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25580,2.4557113647460938,2.897988796234131,0.05563432723283768,19320.792884813363,618257.5,49.73124853076515,107292393472.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25590,2.4107961654663086,2.9188008308410645,0.06448451429605484,17993.56889249115,575787.375,46.315006422499934,107334336512.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25600,2.447648048400879,2.9186816215515137,0.05600849911570549,18618.511658297222,595785.375,47.923593823084026,107376279552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25610,2.4823036193847656,2.9191107749938965,0.05525330454111099,19326.534129981686,618441.25,49.746026355466455,107418222592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25620,2.4420294761657715,2.8688647747039795,0.05041355639696121,19323.573928583963,618347.0625,49.738406869439714,107460165632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25630,2.435558557510376,2.852785110473633,0.19530577957630157,19323.984845994597,618360.0625,49.73946456080858,107502108672.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25640,2.4471588134765625,2.829430103302002,0.049751490354537964,19318.890801642727,618196.6875,49.72635261518606,107544051712.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25650,2.4176430702209473,2.8797168731689453,0.047336313873529434,19291.530224034766,617321.5,49.655927157334574,107585994752.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25660,2.4618492126464844,2.8687992095947266,0.05793055146932602,19312.854637426986,618003.5,49.710815676066886,107627937792.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25670,2.4509944915771484,2.861555576324463,0.04966137930750847,19324.923264378333,618390,49.741880026785864,107669880832.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25680,2.423342704772949,2.906341314315796,0.04981563612818718,19309.43353330819,617894,49.70200983770426,107711823872.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25690,2.4531593322753906,3.0507025718688965,0.055646274238824844,19305.4146181328,617765.5625,49.69166524829724,107753766912.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25700,2.4422006607055664,2.792184352874756,0.05292679741978645,19280.927076188313,616982.125,49.628634914003555,107795709952.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25710,2.4656388759613037,3.1936731338500977,0.0580592043697834,18456.7401952642,590608.75,47.50719803222576,107837652992.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25720,2.4378647804260254,2.846452474594116,0.054746709764003754,19309.58373668849,617898.9375,49.702396457532984,107879596032.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25730,2.496163845062256,3.3894662857055664,0.04993477463722229,19314.487146962787,618055.875,49.71501771570045,107921539072.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25740,2.463836908340454,2.9957308769226074,0.05652793124318123,18662.442975070564,597190.9375,48.03667195842578,107963482112.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25750,2.43721342086792,3.0400052070617676,0.04480506852269173,18556.90378085892,593813.125,47.76501665274723,108005425152.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25760,2.47074031829834,2.8681702613830566,0.056666288524866104,19323.188884054078,618334.5625,49.737415774233355,108047368192.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25770,2.44801664352417,2.808739423751831,0.06431158632040024,19314.976479625322,618071.25,49.716277246010605,108089311232.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25780,2.412534713745117,2.786345958709717,0.05149446055293083,18451.86517484436,590452.875,47.49464984884958,108131254272.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25790,2.4731788635253906,2.8119311332702637,0.05205944925546646,18535.481604531684,593128.5,47.70987649461029,108173197312.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25800,2.457064151763916,2.8989768028259277,0.0580720417201519,19290.707136164496,617295.625,49.65380854927935,108215140352.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25810,2.463977813720703,2.8385138511657715,0.05881333723664284,18138.226965856866,580416.875,46.68735276674271,108257083392.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25820,2.448948860168457,2.847539186477661,0.05252106115221977,19310.634689236627,617932.875,49.705101583698195,108299026432.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25830,2.4511494636535645,2.8170323371887207,0.05337775498628616,19334.180791555173,618686.5,49.76570867541102,108340969472.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25840,2.461789131164551,2.816830635070801,0.05490625277161598,18571.53598564618,594282.75,47.80267959014149,108382912512.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25850,2.4361276626586914,2.8388564586639404,0.055651307106018066,19307.92626404427,617846.4375,49.69813016346864,108424855552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25860,2.413233995437622,2.9001290798187256,0.06361107528209686,19323.225550801035,618335.8125,49.737510153543596,108466798592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25870,2.4272513389587402,2.7368955612182617,0.04532401263713837,19173.718199584368,613551.3125,49.35268188666762,108508741632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25880,2.4290952682495117,2.879424571990967,0.06903886049985886,19297.626981968824,617516.625,49.6716200632033,108550684672.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25890,2.4596683979034424,2.9018168449401855,0.05540864169597626,19313.85890799959,618035.875,49.71340064396836,108592627712.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25900,2.4264845848083496,3.2328784465789795,0.05066031962633133,19272.59689196109,616715.8125,49.60719322345903,108634570752.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25910,2.440749406814575,3.0906639099121094,0.06718297302722931,19308.737912672183,617872.5,49.70021932719371,108676513792.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25920,2.409012794494629,2.82926607131958,0.05797345191240311,19305.381655159796,617764.625,49.69158040241061,108718456832.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25930,2.4481449127197266,3.0504369735717773,0.050966259092092514,19305.974581632872,617783.125,49.69310658065644,108760399872.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25940,2.464416027069092,2.800036907196045,0.04534931480884552,18877.737019777906,604079.9375,48.59083356599367,108802342912.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25950,2.492276430130005,3.221146821975708,0.06256607174873352,19262.232370307687,616384.5,49.580515198115,108844285952.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25960,2.47330379486084,3.029895544052124,0.05650608241558075,19325.336864438927,618403.8125,49.74294462323014,108886228992.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25970,2.423522710800171,2.7785818576812744,0.057795874774456024,19304.94682981051,617750.5625,49.69046117259216,108928172032.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25980,2.4249966144561768,2.8101449012756348,0.047088220715522766,19327.702982465566,618479,49.74903495318385,108970115072.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,25990,2.4165918827056885,2.8080711364746094,0.04419407621026039,19330.446215561646,618566.5625,49.75609596810659,109012058112.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26000,2.446310520172119,2.91334867477417,0.06689107418060303,18440.64706472009,590094.25,47.46577470765008,109054001152.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26010,2.4221699237823486,3.1587398052215576,0.0576891154050827,17330.469339734776,554569.1875,44.60820438516289,109095944192.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26020,2.4307401180267334,2.8237335681915283,0.05491928383708,19332.40416100372,618626.75,49.76113567180665,109137887232.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26030,2.458570957183838,2.933960437774658,0.05494355782866478,19348.973924938447,619156.25,49.80378583907705,109179830272.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26040,2.413057327270508,2.889237403869629,0.04630115628242493,19324.2195617121,618366.625,49.7400687133271,109221773312.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26050,2.4507861137390137,2.8286375999450684,0.05567324534058571,19280.23309293914,616958.8125,49.62684861808669,109263716352.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26060,2.437544584274292,2.818171501159668,0.056721411645412445,19321.261305863794,618271.5625,49.732454235097,109305659392.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26070,2.433133840560913,2.8151423931121826,0.057120803743600845,19299.28126239419,617569.125,49.67587814057434,109347602432.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26080,2.4634530544281006,2.9614343643188477,0.06082441657781601,19316.040673253712,618104.1875,49.71901645439267,109389545472.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26090,2.456582546234131,2.79719877243042,0.05708911269903183,19326.933301271485,618453.4375,49.747053812607454,109431488512.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26100,2.459932327270508,2.8913638591766357,0.048004306852817535,19273.01757353556,616728.1875,49.60827604754689,109473431552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26110,2.4442138671875,2.9509174823760986,0.05438707768917084,18629.007726251486,596118.6875,47.95061044539044,109515374592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26120,2.4181604385375977,2.80511474609375,0.05164813995361328,18261.75328309777,584367.8125,47.005306487349394,109557317632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26130,2.4604029655456543,3.751944065093994,0.047170061618089676,19324.985476575937,618392.375,49.74204015946153,109599260672.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26140,2.3867058753967285,2.768202066421509,0.08152543753385544,18760.550924092284,600329.5625,48.289199420664545,109641203712.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26150,2.4349513053894043,2.834083318710327,0.048726413398981094,19296.88323275264,617493.125,49.66970567090402,109683146752.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26160,2.4571726322174072,2.8013322353363037,0.0565800741314888,17588.172284773907,562815.125,45.271525465372015,109725089792.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26170,2.441610813140869,2.8365070819854736,0.0558600090444088,18614.506147135173,595657.5,47.91328373527965,109767032832.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26180,2.4318926334381104,2.805788993835449,0.06018288433551788,19333.024114798372,618650.125,49.762731417717454,109808975872.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26190,2.4451305866241455,2.8189845085144043,0.04965755715966225,19306.75756557384,617808.25,49.6951219621781,109850918912.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26200,2.464869499206543,2.821462631225586,0.05120113119482994,19274.936232826483,616789.5,49.61321462965435,109892861952.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26210,2.4684431552886963,2.8776369094848633,0.05136504024267197,18760.041259556165,600312.75,48.28788755660885,109934804992.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26220,2.46163272857666,2.86728835105896,0.04823959991335869,19333.17185963656,618651.25,49.763111709318885,109976748032.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26230,2.4053475856781006,2.8542768955230713,0.05077914148569107,19304.63603388546,617741.125,49.689661191479416,110018691072.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26240,2.4394359588623047,2.814727783203125,0.05287531390786171,18546.51706233984,593481.8125,47.73828149321361,110060634112.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26250,2.4295268058776855,2.8131794929504395,0.06287123262882233,19288.237104083455,617216.125,49.64745074709009,110102577152.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26260,2.4520373344421387,2.7997474670410156,0.05398836359381676,19323.374609637147,618340.25,49.73789382734356,110144520192.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26270,2.454986333847046,2.822094440460205,0.07529166340827942,19317.336461322844,618147.0625,49.722351781203194,110186463232.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26280,2.4399681091308594,2.800734519958496,0.06485172361135483,19339.041229509177,618841.625,49.77821932387664,110228406272.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26290,2.4053826332092285,2.7378158569335938,0.05854343622922897,19329.199478760576,618525.5,49.752886898060865,110270349312.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26300,2.417220115661621,2.9182162284851074,0.06744755804538727,19284.78634638521,617105.75,49.638568581138934,110312292352.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26310,2.459188461303711,2.9608397483825684,0.06557853519916534,19327.731250050052,618480.375,49.749107713255235,110354235392.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26320,2.426419258117676,2.880796194076538,0.06245410069823265,19332.570414666323,618635.125,49.76156360466962,110396178432.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26330,2.439507484436035,2.787799835205078,0.05005306378006935,19299.653656177725,617580.6875,49.67683667306888,110438121472.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26340,2.4297282695770264,2.899771213531494,0.06923925876617432,18458.80555799485,590675.1875,47.51251422540046,110480064512.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26350,2.4413580894470215,2.8869423866271973,0.05051647871732712,19278.649461238572,616909.6875,49.622772388806055,110522007552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26360,2.490659713745117,2.8654026985168457,0.048195287585258484,19306.852791901943,617812.375,49.69536707241855,110563950592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26370,2.4393835067749023,2.890486478805542,0.061974186450242996,18709.744265577687,598705.1875,48.15842432376916,110605893632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26380,2.4281911849975586,2.7885704040527344,0.06256047636270523,19323.395949464302,618341.3125,49.73794875553694,110647836672.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26390,2.4384772777557373,2.8574633598327637,0.059923578053712845,18072.386002334297,578309.625,46.51787973631549,110689779712.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26400,2.4189836978912354,2.7670388221740723,0.05561286211013794,19299.702017723874,617582.375,49.676961154506316,110731722752.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26410,2.4412567615509033,2.8065686225891113,0.054311834275722504,19331.623285988255,618604,49.75912571860767,110773665792.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26420,2.394171714782715,2.869215488433838,0.06109289079904556,18581.160758615595,594590.5,47.82745352045832,110815608832.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26430,2.4423828125,2.761866569519043,0.046352237462997437,19300.323580841727,617602.375,49.6785610427757,110857551872.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26440,2.428321361541748,2.9159674644470215,0.05498797073960304,19319.623729397637,618220.5625,49.72823915330858,110899494912.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26450,2.4898874759674072,2.9039626121520996,0.05710446089506149,19260.877355788994,616341.375,49.57702742387127,110941437952.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26460,2.438302516937256,2.7582569122314453,0.05786525458097458,19311.389591795305,617956.3125,49.707044684428375,110983380992.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26470,2.3987178802490234,2.788661003112793,0.052813902497291565,19310.76085507654,617937.625,49.70542633148563,111025324032.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26480,2.457878351211548,3.1809844970703125,0.05492682754993439,19307.582973297154,617835.375,49.69724654147834,111067267072.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26490,2.456599473953247,2.9923810958862305,0.0580739788711071,19315.00515692379,618073.0625,49.71635106067576,111109210112.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26500,2.4605932235717773,2.8678483963012695,0.0516604408621788,19283.962220212405,617079.375,49.63644730051837,111151153152.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26510,2.438716173171997,2.7832741737365723,0.057161878794431686,19324.546930107346,618378.4375,49.74091135157296,111193096192.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26520,2.451446056365967,2.7787930965423584,0.05120328441262245,18444.99747294202,590233.375,47.47697255205454,111235039232.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26530,2.40004301071167,2.744013786315918,0.05542886257171631,19318.47564109875,618183.375,49.725284002095705,111276982272.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26540,2.4790587425231934,3.110792636871338,0.05188280716538429,19292.404005549957,617349.375,49.658176249592465,111318925312.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26550,2.445432662963867,2.9106736183166504,0.0753989964723587,19268.481563816993,616583.375,49.59660046942767,111360868352.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26560,2.47416615486145,2.900414228439331,0.06409871578216553,18445.74888345258,590256.6875,47.47890666433824,111402811392.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26570,2.4518511295318604,2.9836957454681396,0.062085337936878204,19342.404693451954,618949.6875,49.78687679783538,111444754432.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26580,2.4412789344787598,2.80446195602417,0.047720760107040405,19329.222153506293,618527.625,49.752945262301985,111486697472.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26590,2.4388492107391357,2.8431191444396973,0.0567462295293808,19320.478311864477,618248.0625,49.7304388276854,111528640512.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26600,2.4541101455688477,3.007800340652466,0.06073768809437752,18105.224495729224,579361.5625,46.60240521547855,111570583552.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26610,2.470917224884033,2.9235265254974365,0.06070883199572563,18546.29702736298,593473.5625,47.73771512856259,111612526592.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26620,2.4344935417175293,2.776395320892334,0.04853132739663124,19320.501959715024,618247.5625,49.73049969667456,111654469632.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,26630,2.4226250648498535,2.830711841583252,0.04873530939221382,19310.954993646832,617943.125,49.70592603941926,111696412672.0,0.0003,exported_float_payload,False
